market,timeframe,period_yrs,algorithm,model_id,is_valid_sample,exclusion_reason,win_rate,total_trades,net_profit_pct,cagr,sharpe_ratio,sortino_ratio,profit_factor,has_zero_losses,recovery_factor,expectancy,avg_win,avg_loss,risk_reward,max_drawdown_pct,avg_holding_bars,exposure_pct,max_consec_wins,max_consec_losses,robustness_score
NQ1!,3h,2,AlgorithmA,1,True,,0.8181818181818182,11,9.53525193499037,6.2264853479279925,3.190534885600385,11.30332924592003,4.2796635253953434,False,5.604822731004206,0.8668410849991246,1.3825154655737142,-1.4536936275865298,0.951036338976743,-1.7012584327144198,12.090909090909092,3.335005015045135,5,1,86.72
NQ1!,3h,2,AlgorithmA,2,True,,0.8181818181818182,11,9.53525193499037,6.2264853479279925,3.190534885600385,11.30332924592003,4.2796635253953434,False,5.604822731004206,0.8668410849991246,1.3825154655737142,-1.4536936275865298,0.951036338976743,-1.7012584327144198,12.090909090909092,3.335005015045135,5,1,86.72
NQ1!,3h,2,AlgorithmA,3,True,,0.8181818181818182,11,9.53525193499037,6.2264853479279925,3.190534885600385,11.30332924592003,4.2796635253953434,False,5.604822731004206,0.8668410849991246,1.3825154655737142,-1.4536936275865298,0.951036338976743,-1.7012584327144198,12.090909090909092,3.335005015045135,5,1,86.72
NQ1!,3h,2,AlgorithmB,0,True,,0.8571428571428571,14,14.028199057053406,9.11395680821071,1.8677437523041622,1.9348707885189123,3.9557120328939845,False,3.9768467800742324,1.002014218360957,1.5645275766678113,-2.3730659314801668,0.6592853388156641,-3.5274678238399604,25.357142857142858,8.901705115346038,7,1,78.58
NQ1!,3h,2,AlgorithmB,1,True,,0.8571428571428571,14,14.028199057053406,9.11395680821071,1.8677437523041622,1.9348707885189123,3.9557120328939845,False,3.9768467800742324,1.002014218360957,1.5645275766678113,-2.3730659314801668,0.6592853388156641,-3.5274678238399604,25.357142857142858,8.901705115346038,7,1,78.58
NQ1!,3h,2,AlgorithmB,2,True,,0.8571428571428571,14,14.028199057053406,9.11395680821071,1.8677437523041622,1.9348707885189123,3.9557120328939845,False,3.9768467800742324,1.002014218360957,1.5645275766678113,-2.3730659314801668,0.6592853388156641,-3.5274678238399604,25.357142857142858,8.901705115346038,7,1,78.58
NQ1!,3h,2,AlgorithmB,3,True,,0.8571428571428571,14,14.028199057053406,9.11395680821071,1.8677437523041622,1.9348707885189123,3.9557120328939845,False,3.9768467800742324,1.002014218360957,1.5645275766678113,-2.3730659314801668,0.6592853388156641,-3.5274678238399604,25.357142857142858,8.901705115346038,7,1,78.58
NQ1!,3h,2,AlgorithmC,0,True,,0.6153846153846154,26,5.16965218451912,0.5831106735933596,0.7033244456544852,1.6498536988284778,1.3696072620280033,False,1.3737421842443214,0.1988327763276586,1.1972832215245877,-1.398687935987428,0.8560045387675019,-3.7631895153331714,10.384615384615385,6.770310932798395,5,3,56.13
NQ1!,3h,2,AlgorithmC,1,True,,0.47692307692307695,65,-6.1846905415507365,-0.2251707148195563,-0.3846583395813715,-1.2695728365481487,0.8495121316777098,False,-0.6263670314199873,-0.0951490852546264,1.1262229552912535,-1.20875300457587,0.9317229831303915,-9.873908158176704,10.0,16.29889669007021,4,5,40.25
NQ1!,3h,2,AlgorithmC,2,True,,0.4069767441860465,172,-17.594355037084178,-0.22880141550244193,-2.7856671730285987,-4.1441088602774645,0.5890415354075828,False,-0.9740069027099817,-0.10229276184351266,0.36026601916115003,-0.4197350625329871,0.8583176658796206,-18.06389152698134,1.25,5.3911735205616855,4,11,30.36
NQ1!,3h,2,AlgorithmC,3,True,,0.75,12,-0.04373293105704856,-0.016320677195740596,-0.02799696864130046,-0.043032418775382886,0.9892763714730196,False,-0.015038948199595363,-0.003644410921420649,0.44827234903792174,-1.3593946907994479,0.32975879049100654,-2.9079780365375045,5.75,1.7301905717151456,5,2,53.35
NQ1!,4h,1,AlgorithmA,0,False,"insufficient_trades (n=3, min=10)",0.6666666666666666,3,5.2540878731504925,24.33269486670236,0.0,0.0,4.560254208620434,False,3.560254208620428,1.7513626243834972,3.3649249368179794,-1.4757620004854661,2.280127104310217,-1.4757620004854688,21.0,4.093567251461988,2,1,0.0
NQ1!,4h,1,AlgorithmA,1,False,"insufficient_trades (n=2, min=10) div_by_zero_guard",1.0,2,4.087757394174001,28.841514498245555,0.0,0.0,inf (no losses),True,0.0,2.0438786970870004,2.0438786970870004,0.0,0.0,0.0,13.0,1.6894087069525665,2,0,0.0
NQ1!,4h,1,AlgorithmA,2,False,"insufficient_trades (n=4, min=10)",0.5,4,1.448717214482809,1.0248824748104441,0.0,0.0,1.6458392098392947,False,1.1389538851749803,0.36217930362070216,1.8459359227804342,-1.1215773155390298,1.6458392098392947,-1.2719717921329527,11.75,3.0539311241065628,1,1,0.0
NQ1!,4h,1,AlgorithmA,3,True,,0.9130434782608695,23,14.379386641162336,3.46965928257871,4.301839681694951,3.6707480970581026,5.168423360270758,False,5.9757190442587556,0.625190723528797,0.8489992886688315,-1.7247992104415626,0.4922307962162626,-2.40630232691035,7.869565217391305,11.760883690708251,10,1,88.41
NQ1!,4h,1,AlgorithmB,0,False,"insufficient_trades (n=4, min=10)",0.5,4,1.0012474950706187,0.5643788795047837,0.0,0.0,1.2391370835096995,False,0.38782104334033746,0.2503118737676546,2.594083031172527,-2.093459283637218,1.2391370835096995,-2.5817255465221387,23.0,5.977907732293697,2,1,0.0
NQ1!,4h,1,AlgorithmB,1,True,,0.42857142857142855,14,4.388074692911978,1.0105080299239706,0.8885245330335252,4.551526965331757,1.461521086295378,False,0.7140486697652458,0.3134339066365701,2.315987966158142,-1.188481638004609,1.948694781727171,-6.145343978239779,9.0,8.187134502923977,5,6,51.38
NQ1!,4h,1,AlgorithmB,2,True,,0.42857142857142855,14,4.388074692911978,1.0105080299239706,0.8885245330335252,4.551526965331757,1.461521086295378,False,0.7140486697652458,0.3134339066365701,2.315987966158142,-1.188481638004609,1.948694781727171,-6.145343978239779,9.0,8.187134502923977,5,6,51.38
NQ1!,4h,1,AlgorithmB,3,True,,0.42857142857142855,14,4.388074692911978,1.0105080299239706,0.8885245330335252,4.551526965331757,1.461521086295378,False,0.7140486697652458,0.3134339066365701,2.315987966158142,-1.188481638004609,1.948694781727171,-6.145343978239779,9.0,8.187134502923977,5,6,51.38
NQ1!,4h,1,AlgorithmC,0,True,,0.8,10,3.6052414003214417,1.256649288650383,2.6398829757023954,5.032078864173155,2.195870871767137,False,1.915299820279629,0.3605241400321443,0.8274978473382751,-1.5073706891923797,0.5489677179417842,-1.8823378784607652,4.6,2.9889538661468484,6,1,79.44
NQ1!,4h,1,AlgorithmC,1,True,,0.8,10,3.6052414003214417,1.256649288650383,2.6398829757023954,5.032078864173155,2.195870871767137,False,1.915299820279629,0.3605241400321443,0.8274978473382751,-1.5073706891923797,0.5489677179417842,-1.8823378784607652,4.6,2.9889538661468484,6,1,79.44
